id,size,color,source,target
,,,Polish,"Галчинськи [Галчинський], Константи Ільдефонс"
,,,1960 - 1970,Poland
,,,Poland,Polish
,,,Polish,"Галчинськи [Галчинський], Константи Ільдефонс"
,,,1960 - 1970,Poland
,,,Poland,Polish
,,,Polish,"Галчинськи [Галчинський], Константи Ільдефонс"
,,,1960 - 1970,Poland
,,,Poland,Polish
,,,Polish,"Галчинськи [Галчинський], Константи Ільдефонс"
,,,1960 - 1970,Poland
,,,Poland,Polish
,,,Polish,"Галчинськи [Галчинський], Константи Ільдефонс"
,,,1980 - 1990,Poland
,,,Poland,Polish
,,,Polish,"Галчинськи [Галчинський], Константи Ільдефонс"
,,,1980 - 1990,Poland
,,,Poland,Polish
,,,Polish,"Галчинськи [Галчинський], Константи Ільдефонс"
,,,1990 - 2000,Poland
,,,Poland,Polish
,,,Polish,"Галчинськи [Галчинський], Константи Ільдефонс"
,,,1970 - 1980,Poland
,,,Poland,Polish
,,,Polish,"Гамера, Богдан"
,,,1970 - 1980,Poland
,,,Poland,Polish
,,,Polish,"Гарасимович, Єжи"
,,,1990 - 2000,Poland
,,,Poland,Polish
,,,Polish,"Герберт, Збігнєв"
,,,1990 - 2000,Poland
,,,Poland,Polish
,,,Polish,"Герберт, Збігнєв"
,,,1990 - 2000,Poland
,,,Poland,Polish
,,,Polish,"Гомбрович, Вітольд"
,,,1970 - 1980,Poland
,,,Poland,-
,,,-,"Гонсьоровський, Кшиштоф"
,,,1990 - 2000,Poland
,,,Poland,Polish
,,,Polish,"Гординський, Єжи"
,,,1990 - 2000,Poland
,,,Poland,Polish
,,,Polish,"Гординський, Єжи"
,,,1990 - 2000,Poland
,,,Poland,Polish
,,,Polish,"Грабинський, Стефан"
,,,1990 - 2000,Poland
,,,Poland,Polish
,,,Polish,"Грабинський, Стефан"
,,,1990 - 2000,Poland
,,,Poland,Polish
,,,Polish,"Грабинський, Стефан"
,,,1990 - 2000,Poland
,,,Poland,Polish
,,,Polish,"Грабинський, Стефан"
,,,1960 - 1970,Poland
,,,Poland,Polish
,,,Polish,"Гродзенська, Стефанія"
,,,1960 - 1970,Poland
,,,Poland,Polish
,,,Polish,"Гродзенська, Стефанія"
,,,1970 - 1980,Poland
,,,Poland,Polish
,,,Polish,"Гродзенська, Стефанія"
,,,1960 - 1970,Poland
,,,Poland,Polish
,,,Polish,"Гурські, Людвік"
,,,1960 - 1970,Poland
,,,Poland,-
,,,-,"Гуща, Ян"
,,,1960 - 1970,Poland
,,,Poland,Polish
,,,Polish,"Деглер, Вітольд"
,,,1960 - 1970,Poland
,,,Poland,Polish
,,,Polish,"Дерецький, Фелікс"
,,,1960 - 1970,Poland
,,,Poland,Polish
,,,Polish,"Дерецький, Фелікс"
,,,1960 - 1970,Poland
,,,Poland,Polish
,,,Polish,"Дерецький, Фелікс"
,,,1970 - 1980,Poland
,,,Poland,Polish
,,,Polish,"Дерецький, Фелікс"
,,,1970 - 1980,Poland
,,,Poland,Polish
,,,Polish,"Добровольський, Станіслав Ришард"
,,,1960 - 1970,Poland
,,,Poland,-
,,,-,"Добровольський, Станіслав Ришард"
,,,1960 - 1970,Poland
,,,Poland,Polish
,,,Polish,"Добровольський, Станіслав Ришард"
,,,1960 - 1970,Poland
,,,Poland,Polish
,,,Polish,"Добровольський, Станіслав Ришард"
,,,1970 - 1980,Poland
,,,Poland,Polish
,,,Polish,"Домбровська, Марія"
,,,1970 - 1980,Poland
,,,Poland,Polish
,,,Polish,"Доміно, Збігнєв"
,,,1970 - 1980,Poland
,,,Poland,Polish
,,,Polish,"Доміно, Збігнєв"
,,,1970 - 1980,Poland
,,,Poland,Polish
,,,Polish,"Доміно, Збігнєв"
,,,1980 - 1990,Poland
,,,Poland,Polish
,,,Polish,"Доміно, Збігнєв"
,,,1970 - 1980,Poland
,,,Poland,Polish
,,,Polish,"Древецький, Леонард"
,,,1970 - 1980,Poland
,,,Poland,Polish
,,,Polish,"Дроздовський, Богдан"
,,,1990 - 2000,Poland
,,,Poland,Polish
,,,Polish,"Едігей, Єжи"
,,,1960 - 1970,Poland
,,,Poland,Polish
,,,Polish,Желіговський
,,,1970 - 1980,Poland
,,,Poland,-
,,,-,"Жерніцький, Януш"
,,,1990 - 2000,Poland
,,,Poland,Polish
,,,Polish,"Задура, Богдан"
,,,1970 - 1980,Poland
,,,Poland,Polish
,,,Polish,"Залєвський, Вітольд"
,,,1960 - 1970,Poland
,,,Poland,Polish
,,,Polish,"Залуцький, Маріан"
,,,1960 - 1970,Poland
,,,Poland,Polish
,,,Polish,"Зданевський, Анджей"
,,,1970 - 1980,Poland
,,,Poland,Polish
,,,Polish,"Зехентер, Вітольд"
,,,1970 - 1980,Poland
,,,Poland,Polish
,,,Polish,"Зехентер, Вітольд"
,,,1960 - 1970,Poland
,,,Poland,-
,,,-,"Зехентер, Вітольд"
,,,1980 - 1990,Poland
,,,Poland,Polish
,,,Polish,"Івашкевич, Ярослав"
,,,1970 - 1980,Poland
,,,Poland,Polish
,,,Polish,"Івашкевич, Ярослав"
,,,1980 - 1990,Poland
,,,Poland,Polish
,,,Polish,"Івашкевич, Ярослав"
,,,1960 - 1970,Poland
,,,Poland,Polish
,,,Polish,"Івашкевич, Ярослав"
,,,1970 - 1980,Poland
,,,Poland,Polish
,,,Polish,"Івашкевич, Ярослав"
,,,1980 - 1990,Poland
,,,Poland,Polish
,,,Polish,"Івашкевич, Ярослав"
,,,1970 - 1980,Poland
,,,Poland,Polish
,,,Polish,"Івашкевич, Ярослав"
,,,1970 - 1980,Poland
,,,Poland,Polish
,,,Polish,"Івашкевич, Ярослав"
,,,1990 - 2000,Poland
,,,Poland,Polish
,,,Polish,"Івашкевич, Ярослав"
,,,1970 - 1980,Poland
,,,Poland,Polish
,,,Polish,"Івашкевич, Ярослав"
,,,1980 - 1990,Poland
,,,Poland,Polish
,,,Polish,"Кавалець [Кавалєц], Юліан"
,,,1970 - 1980,Poland
,,,Poland,Polish
,,,Polish,"Кавалець [Кавалєц], Юліан"
,,,1970 - 1980,Poland
,,,Poland,Polish
,,,Polish,"Кавалець [Кавалєц], Юліан"
,,,1970 - 1980,Poland
,,,Poland,Polish
,,,Polish,"Кавалець [Кавалєц], Юліан"
,,,1960 - 1970,Poland
,,,Poland,Polish
,,,Polish,"Кавалець [Кавалєц], Юліан"
,,,1960 - 1970,Poland
,,,Poland,Polish
,,,Polish,"Кавалець [Кавалєц], Юліан"
,,,1990 - 2000,Poland
,,,Poland,Polish
,,,Polish,"Каменська, Анна"
,,,1960 - 1970,Poland
,,,Poland,Polish
,,,Polish,"Квятковський [Кв’ятковський], Маріуш"
,,,1960 - 1970,Poland
,,,Poland,Polish
,,,Polish,"Квятковський [Кв’ятковський], Маріуш"
,,,1960 - 1970,Poland
,,,Poland,Polish
,,,Polish,"Квятковський [Кв’ятковський], Маріуш"
,,,1960 - 1970,Poland
,,,Poland,Polish
,,,Polish,"Квятковський [Кв’ятковський], Маріуш"
,,,1980 - 1990,Poland
,,,Poland,Latin
,,,Latin,"Кленович, Себастіан Фабіан"
,,,1990 - 2000,Poland
,,,Poland,Polish
,,,Polish,"Козьол, Уршуля"
,,,1990 - 2000,Poland
,,,Poland,Polish
,,,Polish,"Козьол, Уршуля"
,,,1980 - 1990,Poland
,,,Poland,Polish
,,,Polish,"Клодзінська, Анна"
,,,1990 - 2000,Poland
,,,Poland,Polish
,,,Polish,"Конвіцький, Тадеуш"
,,,1960 - 1970,Poland
,,,Poland,Polish
,,,Polish,"Конопинський, Лех"
,,,1960 - 1970,Poland
,,,Poland,Polish
,,,Polish,"Конопинський, Лех"
,,,1970 - 1980,Poland
,,,Poland,Polish
,,,Polish,"Конопніцька, Марія"
,,,1960 - 1970,Poland
,,,Poland,Polish
,,,Polish,"Конопніцька, Марія"
,,,1970 - 1980,Poland
,,,Poland,Polish
,,,Polish,"Корнхаузер, Юліан"
,,,1980 - 1990,Poland
,,,Poland,"Polish, Latin"
,,,"Polish, Latin","Кохановський, Ян"
,,,1960 - 1970,Poland
,,,Poland,Polish
,,,Polish,"Кравчиковська, Ірена"
,,,1960 - 1970,Poland
,,,Poland,Author. Polish
,,,Author. Polish,"Кручковський, Леон"
,,,1960 - 1970,Poland
,,,Poland,Polish
,,,Polish,"Кунінський, Земовіт"
,,,1970 - 1980,Poland
,,,Poland,Polish
,,,Polish,"Куснєвич, Анджей"
,,,1960 - 1970,Poland
,,,Poland,Polish
,,,Polish,"Левін, Леопольд"
,,,1960 - 1970,Poland
,,,Poland,Polish
,,,Polish,"Левін, Леопольд"
,,,1960 - 1970,Poland
,,,Poland,Polish
,,,Polish,"Лем, Станіслав"
,,,1960 - 1970,Poland
,,,Poland,Polish
,,,Polish,"Лем, Станіслав"
,,,1970 - 1980,Poland
,,,Poland,Polish
,,,Polish,"Лем, Станіслав"
,,,1970 - 1980,Poland
,,,Poland,Polish
,,,Polish,"Лем, Станіслав"
,,,1980 - 1990,Poland
,,,Poland,Polish
,,,Polish,"Лем, Станіслав"
,,,1980 - 1990,Poland
,,,Poland,Polish
,,,Polish,"Лем, Станіслав"
,,,1980 - 1990,Poland
,,,Poland,Polish
,,,Polish,"Лем, Станіслав"
,,,1990 - 2000,Poland
,,,Poland,Polish
,,,Polish,"Лем, Станіслав"
,,,1960 - 1970,Poland
,,,Poland,Polish
,,,Polish,"Ленгрен, Збігнєв"
,,,1960 - 1970,Poland
,,,Poland,Polish
,,,Polish,"Лехіцька, Анна"
,,,1990 - 2000,Poland
,,,Poland,Polish
,,,Polish,"Лехонь, Ян"
,,,1960 - 1970,Poland
,,,Poland,Polish
,,,Polish,"Лєц, Станіслав Єжи"
,,,1970 - 1980,Poland
,,,Poland,Polish
,,,Polish,"Лєц, Станіслав Єжи"
,,,1960 - 1970,Poland
,,,Poland,Polish
,,,Polish,"Лєц, Станіслав Єжи"
,,,1970 - 1980,Poland
,,,Poland,Polish
,,,Polish,"Лєц, Станіслав Єжи"
,,,1960 - 1970,Poland
,,,Poland,Polish
,,,Polish,"Лєц, Станіслав Єжи"
,,,1960 - 1970,Poland
,,,Poland,Polish
,,,Polish,"Лєц, Станіслав Єжи"
,,,1960 - 1970,Poland
,,,Poland,Polish
,,,Polish,"Лісковацький, Ришард"
,,,1960 - 1970,Poland
,,,Poland,Polish
,,,Polish,"Лісковацький, Ришард"
,,,1960 - 1970,Poland
,,,Poland,Polish
,,,Polish,"Льовел, Єжи"
,,,1960 - 1970,Poland
,,,Poland,Polish
,,,Polish,"Мар’янович, Антоні"
,,,1960 - 1970,Poland
,,,Poland,Polish
,,,Polish,"Мар’янович, Антоні"
,,,1960 - 1970,Poland
,,,Poland,Polish
,,,Polish,"Мар’янович, Антоні"
,,,1950 - 1960,Poland
,,,Poland,Polish
,,,Polish,"Махеск, Владислав"
,,,1960 - 1970,Poland
,,,Poland,Polish
,,,Polish,"Мейсснер, Януш"
,,,1960 - 1970,Poland
,,,Poland,Polish
,,,Polish,"Мєрнік, Ришард"
,,,1980 - 1990,Poland
,,,Poland,Polish
,,,Polish,"Михальський, Вальдемар"
,,,1990 - 2000,Poland
,,,Poland,Polish
,,,Polish,"Мілош, Чеслав"
,,,1990 - 2000,Poland
,,,Poland,Polish
,,,Polish,"Мінковський, Александр"
,,,1990 - 2000,Poland
,,,Poland,Polish
,,,Polish,"Мінковський, Александр"
,,,1960 - 1970,Poland
,,,Poland,Polish
,,,Polish,Міріам (Пшесмицький Зенон)
,,,1960 - 1970,Poland
,,,Poland,Polish
,,,Polish,Міріам (Пшесмицький Зенон)
,,,1990 - 2000,Poland
,,,Poland,Polish
,,,Polish,"Міцкевич, Адам"
,,,1960 - 1970,Poland
,,,Poland,-
,,,-,"Міцкевич, Адам"
,,,1970 - 1980,Poland
,,,Poland,Polish
,,,Polish,"Міцкевич, Адам"
,,,1990 - 2000,Poland
,,,Poland,Polish
,,,Polish,"Міцкевич, Адам"
,,,1990 - 2000,Poland
,,,Poland,Polish
,,,Polish,"Міцкевич, Адам"
,,,1960 - 1970,Poland
,,,Poland,Polish
,,,Polish,"Міцкевич, Адам"
,,,1930 - 1940,Poland
,,,Poland,-
,,,-,Монтер М
,,,1950 - 1960,Poland
,,,Poland,Polish
,,,Polish,"Морцінек, Густав"
,,,1970 - 1980,Poland
,,,Poland,Polish
,,,Polish,"Морштин, Ян Анджей"
,,,1970 - 1980,Poland
,,,Poland,Polish
,,,Polish,"Морштин, Ян Анджей"
,,,1960 - 1970,Poland
,,,Poland,Polish
,,,Polish,"Мрожек, Славомір"
,,,1960 - 1970,Poland
,,,Poland,Polish
,,,Polish,"Мрожек, Славомір"
,,,1960 - 1970,Poland
,,,Poland,Polish
,,,Polish,"Мрожек, Славомір"
,,,1960 - 1970,Poland
,,,Poland,Polish
,,,Polish,"Мрожек, Славомір"
,,,1980 - 1990,Poland
,,,Poland,Polish
,,,Polish,"Мрожек, Славомір"
,,,1990 - 2000,Poland
,,,Poland,Polish
,,,Polish,"Мрожек, Славомір"
,,,1960 - 1970,Poland
,,,Poland,Polish
,,,Polish,"Мрожек, Славомір"
,,,1980 - 1990,Poland
,,,Poland,Polish
,,,Polish,"Налковська, Зоф’я"
,,,1960 - 1970,Poland
,,,Poland,Polish
,,,Polish,"Неверлі, Ігор"
,,,1970 - 1980,Poland
,,,Poland,Polish
,,,Polish,"Некраш, Лех"
,,,1970 - 1980,Poland
,,,Poland,Polish
,,,Polish,"Новак, Тадеуш"
,,,1970 - 1980,Poland
,,,Poland,Polish
,,,Polish,"Норвід, Ципріян [Ципріан]"
,,,1970 - 1980,Poland
,,,Poland,Polish
,,,Polish,"Норвід, Ципріян [Ципріан]"
,,,1960 - 1970,Poland
,,,Poland,Polish
,,,Polish,"Норвід, Ципріян [Ципріан]"
,,,1960 - 1970,Poland
,,,Poland,Polish
,,,Polish,"Ожоговська, Гелена"
,,,1960 - 1970,Poland
,,,Poland,Polish
,,,Polish,"Ожоговська, Гелена"
,,,1960 - 1970,Poland
,,,Poland,Polish
,,,Polish,"Ожоговська, Гелена"
,,,1970 - 1980,Poland
,,,Poland,Polish
,,,Polish,"Ожуг, Ян Болеслав"
,,,1950 - 1960,Poland
,,,Poland,Polish
,,,Polish,"Озга-Міхальський, Юзга [Юзеф]"
,,,1960 - 1970,Poland
,,,Poland,Polish
,,,Polish,"Озга-Міхальський, Юзга [Юзеф]"
,,,1960 - 1970,Poland
,,,Poland,Polish
,,,Polish,"Озга-Міхальський, Юзга [Юзеф]"
,,,1960 - 1970,Poland
,,,Poland,Polish
,,,Polish,"Озга-Міхальський, Юзга [Юзеф]"
,,,1960 - 1970,Poland
,,,Poland,Polish
,,,Polish,"Ольшаковський, Олександр"
,,,1970 - 1980,Poland
,,,Poland,Polish
,,,Polish,"Осенка, Януш"
,,,1970 - 1980,Poland
,,,Poland,Polish
,,,Polish,"Осенка, Януш"
,,,1960 - 1970,Poland
,,,Poland,-
,,,-,"Осенка, Януш"
,,,1960 - 1970,Poland
,,,Poland,-
,,,-,"Осенка, Януш"
,,,1960 - 1970,Poland
,,,Poland,Polish
,,,Polish,"Осенка, Януш"
,,,1960 - 1970,Poland
,,,Poland,Polish
,,,Polish,"Осенка, Януш"
,,,1960 - 1970,Poland
,,,Poland,-
,,,-,"Осенка, Януш"
,,,1960 - 1970,Poland
,,,Poland,-
,,,-,"Осенка, Януш"
,,,1960 - 1970,Poland
,,,Poland,Polish
,,,Polish,"Осенка, Януш"
,,,1960 - 1970,Poland
,,,Poland,-
,,,-,"Осенка, Януш"
,,,1970 - 1980,Poland
,,,Poland,Polish
,,,Polish,"Осенка, Януш"
,,,1990 - 2000,Poland
,,,Poland,Polish
,,,Polish,"Павликівська-Ясножевська, Марія"
,,,1920 - 1930,Poland
,,,Poland,Polish
,,,Polish,Панський-Сольський
,,,1970 - 1980,Poland
,,,Poland,Polish
,,,Polish,"Парандовський, Ян"
,,,1990 - 2000,Poland
,,,Poland,Polish
,,,Polish,"Парандовський, Ян"
,,,1970 - 1980,Poland
,,,Poland,Polish
,,,Polish,"Парандовський, Ян"
,,,1960 - 1970,Poland
,,,Poland,Polish
,,,Polish,"Пастернак, Леон"
,,,1960 - 1970,Poland
,,,Poland,Polish
,,,Polish,"Пастернак, Леон"
,,,1960 - 1970,Poland
,,,Poland,Polish
,,,Polish,"Патковський, Мацей"
,,,1960 - 1970,Poland
,,,Poland,Polish
,,,Polish,"Пєхал, Маріан"
,,,1980 - 1990,Poland
